recorded_at,phase,inj_flow,inj_whp,inj_temp,inj_ap,prod_temp,prod_whp,gt03_whp,hedh_thpwr,basin_flow,prod_flow,source,is_producing,phase_started_at,phase_production_ended_at,phase_ended_at,volume,cum_volume,inj_energy,cum_inj_energy,cooling_energy,cum_cooling_energy,heat_exch_energy,cum_heat_exch_energy
02/01/2024 04:00,13.3,8.744853725412023,36.468843337873594,41.36209486651079,25.389610150383543,63.551795208542025,34.880531683348366,4.776463840722943,197.8248362232133,0.01617452690460009,15.434647116878711,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.4672151273000347,21.866619949617732,92.88617948724627,874.8916569004122,1.032903682694991,337.78102419448015,1302.44649169828,15364.609399917263
02/01/2024 05:00,13.3,17.81776496000064,31.219932206160983,58.48287992551863,20.208515448372562,62.59648095241267,42.44484247738414,3.060228299826866,155.0951501344872,0.014971530219859348,0.42150005616159225,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.7322424058253958,22.135214527317544,91.37205207665646,890.0183318505502,49.60160398505808,345.3240678332166,2376.053044879416,16174.188635785154
02/01/2024 06:00,13.3,12.06495852213747,41.33159982622314,54.69978209816381,22.28197933120764,63.25341684347302,49.866864145840054,7.77530432211076,123.77903652395631,0.033660223530904004,16.83921107259969,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.1075571186661877,22.89036999201827,3.592368468952545,903.2943807293434,23.674762265176753,363.05002111512823,1658.5464184461089,16429.81461700638
02/01/2024 07:00,12.4,14.75983446290983,35.696371752258834,61.3115583346061,25.171504165758297,63.646792058749895,51.2829412538339,0.9067649405332556,115.50529000723459,0.01835861141560965,15.736971367809954,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.5186778860729875,24.279430884829196,25.312170511649324,936.4006047699557,20.79155239610132,376.69471134982695,1129.3338543911643,16689.736917545855
02/01/2024 08:00,12.4,13.416138488712434,38.509279358008655,59.899779137301636,23.063169873686107,91.9310705089255,31.930930157455354,9.753332811856136,155.49811360109007,0.016804042635719864,7.108083491566369,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.8799783578079658,25.577370902182704,62.60254475838231,967.480654855877,14.377418331794145,386.20710484372836,1258.0631528472527,17086.49927444292
02/01/2024 09:00,13.2,3.0392476913735367,37.09880939587687,69.35592874275315,28.8395868456711,88.00155692534425,43.12439944621569,4.609682663082685,141.6151137004382,0.004958830527827463,3.216021002193281,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.280047682316489,25.87257189049835,80.42377219185985,989.6469756678002,11.310017844168064,402.6900136226527,156.4589419252213,17440.8343970814
02/01/2024 10:00,13.2,13.532188961209851,43.78640771488571,43.79229977995571,27.261163424961357,74.15418093717128,58.773461093442876,4.857073448782572,110.0745460854242,0.02863533664149072,13.42456478101447,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.3824153898893121,26.21587778730121,78.98527519959913,1016.0517335738077,49.89233607377371,417.30237945695643,1926.6868680430593,18082.426140279083
02/01/2024 11:00,13.2,8.052405421882137,43.911530317405074,66.23997808384398,30.575275661058107,89.82509137001142,40.130364076831384,4.722192486239401,233.93406866127407,0.004238988803795913,9.888415980242385,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.23944228261508216,27.025853981539825,95.4872822462489,1042.8685497110005,34.022968115305204,436.4233683816204,133.76075950491756,18354.229150808933
02/01/2024 12:00,13.2,9.391343007264298,33.46556015668635,69.94397266283922,24.520648987853768,85.91874245689235,50.56375272721776,1.9896159510231404,261.6919034810428,0.021340130285317085,12.760581474032666,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.3445825757193157,28.407335604528786,59.15844163135402,1067.7242729701984,2.186765735176049,447.2551579128865,481.7272933458822,18775.78218063942
02/01/2024 13:00,13.3,16.68709543711588,40.091279968461265,51.29678787591992,28.438262651634684,76.05445952821475,49.90828436483937,8.781153775162323,131.29987052618125,0.04857375503613134,17.299794249031564,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.504766342631018,29.3422752068467,42.141421593665676,1107.1445004667773,23.67661642956231,455.40749147258254,105.17360381969377,19043.983696796222
02/01/2024 14:00,13.2,11.783118691709785,32.92462977143982,66.96699092555086,27.254581974470756,63.529039160046324,44.30289621508757,3.517584023311504,259.1801721286952,0.04722364106797348,6.682192862934562,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.7639453011729513,29.88552341141541,31.350626668309868,1146.07161205003,11.260531791770012,467.76936850760256,538.4290097162542,19625.29036988085
02/01/2024 15:00,13.3,17.519701441587628,33.004273869995636,58.778692006964704,24.636933332520016,72.0925645203654,35.556467855104714,3.1949184626331286,222.76128714385183,0.022265869330817107,9.114318733745153,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.49101894584635897,30.25989478741593,45.22662131994796,1156.732975434443,24.410473469999232,483.9070459350795,1371.7512211701523,20356.709001057246
02/01/2024 16:00,13.2,13.797232640643305,30.11143222962447,44.959418294474304,32.297513816422935,82.31776478610736,57.75274247473443,3.6199250488081134,253.64376724337137,0.026162346796880894,3.3673098670441592,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.148584860604236,31.215559770523654,77.63168266798021,1191.7769232760709,18.181498829365527,498.7667805274383,2214.1298256831396,21166.739691525123
02/01/2024 17:00,13.3,0.3215898897522673,20.010346799096197,52.01082467036714,24.452816797097444,72.95080608266723,53.134623679644506,8.880943301782484,214.67025634560872,0.02002070494564036,1.2251698561216684,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.7538539076381621,32.47132357901513,82.78318805627025,1225.5754296228738,26.438271829301463,510.3238388478786,703.4221137978885,22117.165549715784
02/01/2024 18:00,13.3,4.990301258607602,48.48056357986819,49.16551016996514,31.441718849823012,89.22090130735532,41.24218846984704,7.248321410346054,267.2647891957689,0.017204862134286254,2.3459430943069814,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.1388201932128774,33.49469814114789,93.30302942648163,1239.38373856433,6.951302403653026,517.7237737300563,208.92810224990566,22255.280003631822
02/01/2024 19:00,13.2,9.725300904707934,42.37763923309973,43.221377470384475,23.341847753521126,87.26217278047042,53.8344700785872,6.392285766607133,111.21148735205027,0.02332971521873787,2.4074127148659263,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.4976754034074833,34.48175794196967,68.1276488286102,1267.1385689197703,47.788981003022855,534.2458776216471,1587.7654853419717,23012.232422792167
02/01/2024 20:00,12.4,10.466500480413432,24.514121367641,61.631793540585775,39.910774785591116,65.84379086071839,40.18328153321338,9.795304747407751,172.144884142941,0.023093260963604208,13.40822836411476,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.3691638866349425,35.666139036065886,68.10493777464791,1311.9484740253854,7.252799936452403,551.0416865397456,142.85229802817767,24011.795697389833
02/01/2024 21:00,13.2,1.942072798391452,31.460852537440672,54.376945004509025,26.31334356569065,61.912930785406324,48.97033244666431,9.023228390159542,229.47370139126323,0.04517612515303821,9.23068327028654,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.03631580398060086,36.92061344961928,4.01761245881146,1336.3587034404334,26.02868639757709,568.2736099543222,1311.991948835364,24418.957264993736
02/01/2024 22:00,12.4,10.838458904644927,36.435101610068436,50.2432650267839,39.503757478364605,62.85296287650593,46.44277931625078,3.965385574593002,137.1946984166435,0.03208132753433461,6.01820738911705,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.5474190879402805,37.71597406914043,89.13606942414877,1349.336296296708,1.9314441266120475,575.5400223142975,700.3694814666756,25130.909478501784
02/01/2024 23:00,13.2,3.9597255322349167,40.63714105725023,66.09532259714854,31.19958623798714,89.02052005609876,52.15764899778068,9.672558654461191,285.7288648416095,0.03487376242488981,4.548336519973677,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.0441211357114493,39.07603282751349,77.48468063781048,1360.9940139620323,48.96348330437414,588.0308613603298,1183.3090608983207,25914.973693714655
03/01/2024 00:00,13.2,16.414864456643862,36.43316870315205,62.31686075751219,21.539109400500326,82.61964503496276,54.511897716008946,0.4006518961280603,250.68864338377887,0.04043050247988342,18.263874759114653,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.14709175597455215,40.292014846590206,4.135819760666381,1401.4965712852925,30.82763375360847,595.9560435194355,1380.9975203736565,26032.516138044204
03/01/2024 01:00,13.3,17.066664895145827,44.88712354729104,42.86546671534713,34.783435780226704,94.024690944354,36.2119818443406,4.519933344596626,222.4200133186904,0.022238256765808137,4.159764386007037,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.4587473273412819,40.59565623081913,25.3184606141336,1446.882507408594,36.79062427242179,611.1314831464997,668.3197266525887,26352.473176345018
03/01/2024 02:00,13.3,9.798996963687575,24.974223112349897,62.08299537829115,26.03956328937837,62.58439551606738,33.20238765228308,5.43610653084995,130.06673117968097,0.02749495040410421,14.93096072836215,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.8889317998767376,41.99490841201286,70.3680567390724,1458.7284324798206,21.870040613875048,616.3146845535636,1273.7968042220548,27057.099880842827
03/01/2024 03:00,13.2,18.653625962559424,22.073154411596782,57.43994332571995,37.85509076787757,83.3160599568553,50.07882308121616,6.37004358774088,252.91554299367348,0.049575713399987856,8.14554693578902,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.28898684970953004,43.250888485493874,99.79267495736394,1472.4552389378082,25.80431294388699,633.9831538328453,271.8147474185978,27653.944096569507
03/01/2024 04:00,13.2,17.38186336760546,48.38726718187695,65.6320944366569,23.97155524156583,92.51787553782538,33.175748600593124,5.102094118349258,139.16462945338347,0.0017732954732311457,13.277210740121976,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.3499377819903953,43.362133326517075,5.943325387546428,1493.358850333707,19.651927190223407,650.2757154812319,2416.6159211813647,28582.83290617238
03/01/2024 05:00,12.4,0.5822833159771279,44.30031089528251,62.35027038337938,39.91440153897829,84.69215032673414,30.50677336729911,1.3164813409645926,295.6282536017294,0.03439368560494874,16.144085243861056,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.5657785621499343,44.84394034237266,97.71768810454238,1506.4337537754302,20.967291784850044,657.038482464919,2241.959071238618,29092.226262892786
03/01/2024 06:00,13.3,4.094085570362564,39.931217380533795,59.117253441524355,30.898668059011765,88.08344822919315,32.00404374802428,5.35055448725107,153.80923649878747,0.008863164504294668,7.249831625802954,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.057117146701072,45.36638634690777,3.441592462396448,1531.513847067879,27.940582695178577,676.8400917923847,1180.2932919932784,29869.25995406166
03/01/2024 07:00,13.2,0.9168442885319461,40.44707171119822,66.47939807795088,31.278837541942927,75.61182075589646,35.59939640074195,2.699709529244385,216.7230492520883,0.033687204004514304,8.57191215629161,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.918692545777165,46.5454252899149,4.565581653255679,1551.7702857785653,45.72722606439525,695.1389540768233,680.2899714586039,30760.44170136798
03/01/2024 08:00,13.2,9.009644857567768,33.143170960163005,58.256246155838866,38.159270207492405,65.04647137578753,41.75290413312801,9.247225473619737,236.8679276814537,0.022018229551535536,5.561093843886233,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.9672198375278045,46.67188421377095,24.23920510336388,1592.7870846587207,47.42555230250844,700.6572919846128,1822.109898498205,31440.722703832027
03/01/2024 09:00,13.3,10.362893210382103,20.9326498895124,41.488600409721364,29.377770276524014,62.11483158801816,55.11933648339546,5.698308092802341,174.15796384067622,0.0013289805729469308,15.979503519744098,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.6451877673670834,47.61634415538366,9.394400769743804,1616.534863864682,35.55328659112146,705.8812745436946,2196.1129421797186,31912.865337778814
03/01/2024 10:00,12.4,17.217900252872724,34.47313085647643,67.7055634380237,32.08958620966055,73.51313969235343,56.82961426567611,5.540620864483312,124.52425243900609,0.01808250678853211,16.311848508793442,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.9364624549251706,47.76228964887836,28.2383336825755,1636.2546221607836,18.74593407085559,715.042206852031,1278.1251546726176,32171.81391966206
03/01/2024 11:00,13.2,12.627714753950228,47.0398935571897,52.41713337333532,39.822585446291484,88.2305512903537,38.21980574647483,9.516327217290218,106.7718951519637,0.03531899002072668,5.080152091603094,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.8582647622928732,48.79822074352195,60.64112281245746,1667.842585205069,48.01183009125028,731.0910792416415,2400.6549749701157,32846.46823626668
03/01/2024 12:00,12.4,2.100354346783242,28.057244191895336,45.18298125506485,39.54344519292077,75.13279890369203,49.33257042346089,2.0709425753895405,261.09898776205887,0.02136423251085151,15.821158208755271,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.851012404592786,48.917281762626104,62.60951063700162,1694.72134857075,24.486845004940744,749.1161171916215,891.5823087183938,33469.97573179921
03/01/2024 13:00,13.3,8.034689218479157,47.52878408037245,69.37023984982548,29.593893783940377,87.49540355891475,37.706771742297256,4.787599655785922,124.84084077585126,0.020207397550327407,16.79882365110174,metrics_auto_export,False,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.9725252743255179,49.55027346930136,71.63299484626847,1711.329237315508,24.695506978288122,760.4154187967123,1943.3334064506087,33764.0885412816
03/01/2024 14:00,13.3,7.1981288328393855,20.15692553541821,43.335482662803926,34.08904264036525,79.014896366904,30.564749291145798,7.0382771035991905,251.38279252066155,0.007923534199075072,6.879473371797895,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,1.4453468173894384,50.062204897387296,24.0720348043288,1735.4443829246995,30.832431106989983,778.0598625682446,550.3670541238076,34201.98700548905
03/01/2024 15:00,12.4,9.657525299760225,35.07110260346295,42.2317902980919,27.94547076044033,93.83639759441658,58.15229065664546,1.0876240261417591,149.86710633255322,0.03440483379804054,13.826871420626395,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.3067292410695248,50.68922923572846,26.23500874757948,1781.1304615899405,48.93608808536022,791.9919662603471,1044.697036316759,35184.11748269135
03/01/2024 16:00,12.4,7.123605896529883,42.5483815286816,57.31126958451761,32.793925922538826,83.31506451771405,40.47556565388764,7.599697880759128,163.67491630430976,0.018719931300222398,5.0833355976362675,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.21055970453743456,50.98157509660863,56.784913474740904,1803.3972438428132,7.292593491687222,804.991010068936,1903.8510249064905,36079.56269571461
03/01/2024 17:00,13.2,16.064752980894042,36.052798761175964,53.07364910534846,30.49706852885091,61.50069911794841,38.31096608448304,4.080689332126662,285.7727114183334,0.01994404406117886,12.546495855194603,metrics_auto_export,True,01/01/2024 00:00,01/03/2024 00:00,31/03/2024 00:00,0.5676453490043558,52.4568955741603,82.60148178828906,1837.5377113003256,13.500313258728713,816.8339564919795,2379.094513147966,37018.44625023457
